Wavenumber (cm^{-1}),Spectrum_OrigIdxInItem_92,Spectrum_OrigIdxInItem_88,Spectrum_OrigIdxInItem_121,Spectrum_OrigIdxInItem_21,Spectrum_OrigIdxInItem_63,Spectrum_OrigIdxInItem_77,Spectrum_OrigIdxInItem_113,Spectrum_OrigIdxInItem_15,Spectrum_OrigIdxInItem_98,Spectrum_OrigIdxInItem_53,Spectrum_OrigIdxInItem_108
380.958441887711,0.0,0.0,0.0,0.0104430721349519,0.0,0.0097344114631944,0.0,0.0047881251008587,0.0,0.01450811196222,0.0
384.515243875205,0.0005176051352026,0.002957327910654,0.0,0.007322867717403,0.0044140855011031,0.0,0.0,0.0050445971361185,0.0029822088426148,0.02936871294047,0.0
388.069349005981,0.0056410750856673,0.0159015562395638,0.0,0.0184002585117146,0.0199827577321424,0.0196896677767033,0.0069522605676594,0.0,0.0216862557169512,0.0134289454005815,0.0186574359891309
391.620760167868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395.169480244544,0.0,0.0062149362830964,0.0,0.0049148537644872,0.0,0.0,0.0051721248849904,0.0,0.0,0.0,0.0
398.715512115511,0.0278340073407354,0.0212839532024943,0.0395691258257668,0.0160866147018987,0.0318399687368765,0.0081298917393625,0.0451953822773967,0.0088677665279652,0.0364174989495973,0.0302532691143052,0.0225001595479744
402.258858656118,0.0,0.0017844566658926,0.0055426831302647,0.0110994822988022,0.0098923249223604,0.0181414948839988,0.0,0.0105236861719221,0.0041686705099626,0.0,0.0
405.799522737568,0.0,0.0,0.0072098965149474,0.0100759919589971,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409.337507226919,0.0033869528966764,0.0,0.0050772591083999,0.0001792677233111,0.0232722445118924,0.0133379926360371,0.0063806150938831,0.0001840498457119,0.0043093476127591,0.0074451840147727,0.0202386474370654
412.872814987094,0.0209570159516027,0.0124920057209565,0.0315862363846003,0.0050018858046692,0.0299004951884051,0.0077319300377448,0.0174820784146754,0.0,0.0067260887117892,0.008904471776526,0.0190855900184068
416.405448876898,0.0422613022093063,0.0441269202096197,0.0284367003825847,0.0146559764408292,0.0467096498528281,0.0205003893497613,0.0410030689024188,0.0196306404028162,0.0429366914017429,0.0270782517725844,0.0470657241496011
419.93541175101,0.0224588564263287,0.0361978370347524,0.019136978840026,0.0,0.0174798045536004,0.0256915120477778,0.0251838986659058,0.0152825844285256,0.0162533261055998,0.0168889292405454,0.029094359061667
423.462706459995,0.024799482803779,0.0400310339049226,0.0262551094892519,0.0023145382027115,0.0518994012375129,0.0333514210348182,0.0337660679222908,0.0260305953721599,0.036900541968921,0.0343792858853959,0.0459954914029938
426.987335850322,0.0115223124871104,0.0238316930781984,0.0276935508496355,0.0,0.0229817188177576,0.0292485273749566,0.0058838731658455,0.0080741220615185,0.0067400125008912,0.0,0.0202931432655041
430.50930276436,0.0392692058680729,0.0557322789763748,0.0507219675845513,0.0113820879256973,0.0309798169924216,0.0138014958358899,0.0426612192819548,0.0258263400749733,0.0471157869423265,0.0153386967620203,0.0418981379568949
