Wavenumber (cm^{-1}),Spectrum_OrigIdxInItem_90,Spectrum_OrigIdxInItem_86,Spectrum_OrigIdxInItem_121,Spectrum_OrigIdxInItem_22,Spectrum_OrigIdxInItem_63,Spectrum_OrigIdxInItem_75,Spectrum_OrigIdxInItem_113,Spectrum_OrigIdxInItem_15,Spectrum_OrigIdxInItem_97,Spectrum_OrigIdxInItem_53,Spectrum_OrigIdxInItem_109
380.958441887711,0.0196042248425917,0.0315992495534673,0.014974279035205,0.0196771668762184,0.0,0.0080482737319246,0.0153805466600095,0.0497361482519984,0.0073659351351252,0.0308053319985688,0.0225501215433655
384.515243875205,0.0090690138628483,0.0318004306126219,0.002769066852917,0.0107474995657823,0.0,0.0225167243805994,0.0,0.0628898227843406,0.0088596670612583,0.0398309447063379,0.0097999503698512
388.069349005981,0.032092189250245,0.0186709127246312,0.01937358405286,0.0142063196618728,0.0,0.0065526575912151,0.0222214678188714,0.0583633839894543,0.0152452364725519,0.0224061262593682,0.0104976760323125
391.620760167868,0.022523457301213,0.0051755935476357,0.0041393391647686,0.0067052035097444,0.0,0.003231014264209,0.0,0.0464826540471427,0.0018083232442944,0.0,0.0005986840292681
395.169480244544,0.0008799356862825,0.0101141695324644,0.0193884181575891,0.0,0.0,0.0,0.0,0.042091616524793,0.0,0.0214205108595551,0.0
398.715512115511,0.0403882053994008,0.0295973442733298,0.0295682097197349,0.0334185590285041,0.0328041520596796,0.0256704806598192,0.0219342870564322,0.0426090775292244,0.0261129497257992,0.033569331864844,0.0228335768352175
402.258858656118,0.0013171294530457,9.60673866994528e-05,0.0,0.0,0.0,0.0,0.0,0.014904056091613,0.0072013315063818,0.0024337945445325,0.0068778677986128
405.799522737568,0.0046495437554066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016216681357235,0.0
409.337507226919,0.0036904772190066,0.0,0.0,0.003725101789689,0.0,0.0,0.0074933388541252,0.0,0.0,0.0116586502866333,0.0
412.872814987094,0.0101140699607231,0.0105314079308734,0.0,0.0041527056435424,0.0183832963150962,0.0,0.029927658569327,0.0006125861184835,0.026972437556098,0.0,0.0
416.405448876898,0.0026950478252651,0.0,0.0144725717158704,0.0051442867494831,0.0393845462716534,0.0109231402229291,0.0077506353421438,0.0,0.02192987635992,0.0065158927065635,0.0083652865568599
419.93541175101,0.0,0.0176103787378285,0.0,0.0,0.0073105097770835,0.0056757521235012,0.0022863575160659,0.0,0.0069518385568395,0.0,0.0
423.462706459995,0.0199115943285303,0.0102311381579738,0.0162048571119103,0.0036649206778618,0.0233527824692874,0.0257650443777832,0.0175059030964964,0.0,0.0082746517254135,0.007141973135125,0.0252655374718277
426.987335850322,0.0,0.0,0.0,0.0,0.0181463045983715,0.0065766809154569,0.0013497413959234,0.0,0.0,0.0,0.0
