Wavenumber (cm^{-1}),Spectrum_OrigIdxInItem_91,Spectrum_OrigIdxInItem_87,Spectrum_OrigIdxInItem_121,Spectrum_OrigIdxInItem_21,Spectrum_OrigIdxInItem_64,Spectrum_OrigIdxInItem_76,Spectrum_OrigIdxInItem_113,Spectrum_OrigIdxInItem_15,Spectrum_OrigIdxInItem_97,Spectrum_OrigIdxInItem_53,Spectrum_OrigIdxInItem_109
380.958441887711,0.0063146361766032,0.0038160651350199,0.0212269041624008,0.0179575199488196,0.0055223229355571,0.0180676592961103,0.0059030412261874,0.0175192909707291,0.00879058397151,0.0,0.0045216819757616
384.515243875205,0.0063735936631961,0.0046510975630154,0.0106503572403802,0.0163026703766505,0.0135673195346937,0.0053781310895248,0.0197927772682424,0.0152358714752906,0.0190677553261819,0.0193291427820948,0.010743701007261
388.069349005981,0.0090945829582119,0.0145512800899766,0.0020804802281004,0.0080370991733537,0.0203007780935774,0.0225158165369787,0.0155599356241851,0.0112217744810964,0.0021232798033357,0.0136599635834033,0.0105490304417709
391.620760167868,0.0077146705635966,0.003247002030989,0.0,0.008347531007229,0.0056424432308383,0.0004489932027228,0.0039528147184077,0.0,0.0029208122695759,0.0067596889696319,0.0028754552927459
395.169480244544,0.0,0.0023475322912301,0.0043675535041682,0.0074874928587396,0.0,0.0187361722256126,0.0,0.0,0.0,0.0055608152357458,0.0
398.715512115511,0.0045194182471047,0.0,0.0120439037742196,0.0,0.0171281171090348,0.0164233438677322,0.0042833060382762,0.0,0.0132872094005356,0.0181911996928732,0.0383885593347854
402.258858656118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064464943679742,0.0,0.0,0.0
405.799522737568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409.337507226919,0.0,0.0,0.0064460173663679,0.0,0.0036808586766252,0.0,0.0010131386248881,0.0011549123181257,0.0014839587144267,0.0,0.0015776902547891
412.872814987094,0.0,0.0044542221876616,0.0048842921576019,0.0139685260128309,0.0027621701176833,0.0090062941157833,0.0004427825900934,0.0024454662371566,0.0010271702632031,0.0081198098795053,0.0
416.405448876898,0.0036926404444526,0.0172342732360155,0.0141923660170711,0.0142484769627115,0.0190890182833311,0.0,0.0010242021027387,0.0,0.0091686699322663,0.0098172722747382,0.0032059902429129
419.93541175101,0.0,0.0,0.0,0.0015714833047729,0.0,0.0,0.0,0.0026764741158961,0.0,0.0,0.0
423.462706459995,0.0096990959614329,0.0091854706938342,0.0127023708193776,0.0,0.0091745387638154,0.0102205424468397,0.0,0.0023743820429886,0.0161891157736565,0.0119126808953947,0.0171492158870544
426.987335850322,0.0024038273009832,0.0001436134645326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430.50930276436,0.0068322951432615,0.000437061465713,0.0085664593234695,0.0086601479075078,0.0,0.0054637575041747,0.0087464216572427,0.0035860171324324,0.0118764176818201,0.0105230684157191,0.0041031232926367
434.028610040384,0.0079259004006303,0.0111376443876245,0.0040579824664356,0.0,0.0035416955402444,0.0,0.0054736433128931,0.0,0.0,0.0,0.0
437.545260512592,0.0188292452008828,9.86142234869649e-05,0.0011038914275878,0.0115448528967742,0.0089582638390199,0.022841421321389,0.0065725773972206,0.0,0.002328507538303,0.0032586541182896,0.0017808655838364
441.059257011108,0.0096799870439251,0.0,0.0053852218768843,0.0,0.0,0.0044254591420827,0.009231707608567,0.0,0.0,0.0,0.0
444.570602361988,0.0049805199217639,0.0175478183273994,0.0171293729997147,0.0213150203153938,0.0181507108836908,0.0053140809922666,0.0266470223593855,0.0015368367465499,0.0106652635989353,0.0032688389641095,0.0136365982707814
448.079299387222,0.0168551131910365,0.0326417654087184,0.0102045752826679,0.0203667657152548,0.0,0.0122877979810433,0.0289349097758917,0.0129836311181816,0.0161739575905861,0.0158936322016991,0.0260103477621931
451.585350904754,0.0125054036202447,0.0217103642711878,0.0325573494617825,0.028224232402956,0.0116836887503114,0.0074753723948331,0.0249834987881803,0.0162639994572123,0.0203745854147715,0.011989215977645,0.0224086771992947
455.088759728477,0.0187317527548754,0.0219907123304337,0.025561473638031,0.0247123946673059,0.0166547306910013,0.0014038327247997,0.0342465633857729,0.0238738894456091,0.0169159044603128,0.0161794745868451,0.0179699295047782
458.589528668253,0.0259626671179715,0.0251783611273327,0.0287557346157645,0.0236592713986823,0.0365859788345604,0.0361815167758741,0.0503756040298845,0.0248321949706703,0.0258683855238401,0.0315724202804166,0.0363314385462534
462.087660529904,0.0155654504396109,0.0162712616443861,0.0316875286581329,0.0397998631963098,0.02546660638663,0.0459534233128602,0.0488381021773543,0.0250082420838894,0.0347834778009414,0.0337834167270027,0.0344685153324636
465.58315811524,0.0200837446860976,0.0225950488553422,0.0043613974463563,0.0248493957194971,0.0333750153759033,0.0321887976292546,0.037569960103441,0.0183434073325403,0.020034082205649,0.0211389778942629,0.0280507639023886
469.076024222036,0.0276487887382407,0.0350414025607132,0.0313105374383296,0.0386542206815082,0.032348781951494,0.0259788192465168,0.0476333295076543,0.0305872434586876,0.0344641182757872,0.0409747289592219,0.0409812344477889
